pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"21","012","999",78,76,9.74400024e+01,16140,9.46699982e+01,15634,9.68600006e+01,506,3.14000010e+00,906,5.30999994e+00,3,1.99999996e-02,25219,17049,6.75999985e+01,,0,,6.95299988e+01,"9997",2471,1.58100004e+01
"21","013","002",14,14,1.00000000e+02,3535,9.84100037e+01,3232,9.14300003e+01,303,8.56999969e+00,57,1.59000003e+00,0,0.00000000e+00,4744,3592,7.57200012e+01,,0,,7.57200012e+01,"9997",371,1.14799995e+01
"21","013","004",1,1,1.00000000e+02,242,9.83700027e+01,238,9.83499985e+01,4,1.64999998e+00,4,1.63000000e+00,0,0.00000000e+00,321,246,7.66399994e+01,,0,,7.66399994e+01,"9997",32,1.34499998e+01
"21","013","008",17,17,1.00000000e+02,4060,9.25299988e+01,3858,9.50199966e+01,202,4.98000002e+00,328,7.46999979e+00,0,0.00000000e+00,5812,4388,7.55000000e+01,,0,,7.55000000e+01,"9997",703,1.82199993e+01
"21","013","014",1,1,1.00000000e+02,234,9.43499985e+01,227,9.70100021e+01,7,2.99000001e+00,14,5.65000010e+00,0,0.00000000e+00,310,248,8.00000000e+01,,0,,8.00000000e+01,"9997",24,1.05699997e+01
"21","013","020",56,56,1.00000000e+02,13531,9.44300003e+01,12747,9.42099991e+01,784,5.78999996e+00,765,5.34000015e+00,33,2.30000004e-01,19397,14329,7.38700027e+01,,0,,7.38700027e+01,"9997",2653,2.08099995e+01
"21","013","054",3,3,1.00000000e+02,535,9.57099991e+01,502,9.38300018e+01,33,6.17000008e+00,24,4.28999996e+00,0,0.00000000e+00,739,559,7.56399994e+01,,0,,7.56399994e+01,"9997",49,9.76000023e+00
"21","013","087",7,7,1.00000000e+02,1523,9.18000031e+01,1472,9.66500015e+01,51,3.34999990e+00,136,8.19999981e+00,0,0.00000000e+00,2264,1659,7.32799988e+01,,0,,7.32799988e+01,"9997",187,1.26999998e+01
"21","013","122",14,14,1.00000000e+02,3282,9.27600021e+01,3180,9.68899994e+01,102,3.10999990e+00,256,7.23999977e+00,0,0.00000000e+00,4628,3538,7.64499969e+01,,0,,7.64499969e+01,"9997",364,1.14499998e+01
"21","013","130",68,65,9.55899963e+01,16506,9.54199982e+01,16026,9.70899963e+01,480,2.91000009e+00,758,4.38000011e+00,34,2.00000003e-01,23648,17298,7.31500015e+01,,0,,7.65599976e+01,"9997",3042,1.89799995e+01
"21","013","138",11,11,1.00000000e+02,2748,9.45599976e+01,2657,9.66900024e+01,91,3.30999994e+00,158,5.44000006e+00,0,0.00000000e+00,3726,2906,7.79899979e+01,,0,,7.79899979e+01,"9997",284,1.06899996e+01
"21","013","144",105,105,1.00000000e+02,24616,9.44800034e+01,23884,9.70299988e+01,732,2.97000003e+00,1430,5.48999977e+00,7,2.99999993e-02,36516,26053,7.13499985e+01,,0,,7.13499985e+01,"9997",5242,2.19500008e+01
"21","013","156",12,12,1.00000000e+02,2898,9.42399979e+01,2824,9.74499969e+01,74,2.54999995e+00,177,5.76000023e+00,0,0.00000000e+00,3872,3075,7.94199982e+01,,0,,7.94199982e+01,"9997",629,2.22700005e+01
"21","013","237",76,74,9.73700027e+01,17849,9.39300003e+01,16861,9.44599991e+01,988,5.53999996e+00,1154,6.07000017e+00,0,0.00000000e+00,26169,19003,7.26200027e+01,,0,,7.46200027e+01,"9997",3754,2.22600002e+01
"21","013","241",5,5,1.00000000e+02,1020,9.25599976e+01,999,9.79400024e+01,21,2.05999994e+00,82,7.44000006e+00,0,0.00000000e+00,1536,1102,7.17399979e+01,,0,,7.17399979e+01,"9997",161,1.61200008e+01
"21","013","249",23,22,9.56500015e+01,5584,9.50100021e+01,5426,9.71699982e+01,158,2.82999992e+00,292,4.96999979e+00,1,1.99999996e-02,7786,5877,7.54800034e+01,,0,,7.90500031e+01,"9997",1105,2.03600006e+01
"21","013","252",2,2,1.00000000e+02,356,9.83399963e+01,342,9.60699997e+01,14,3.93000007e+00,6,1.65999997e+00,0,0.00000000e+00,460,362,7.86999969e+01,,0,,7.86999969e+01,"9997",41,1.19899998e+01
"21","013","266",2316,2250,9.71500015e+01,515567,9.52399979e+01,503212,9.75999985e+01,12355,2.40000010e+00,25436,4.69999981e+00,321,5.99999987e-02,801960,541324,6.75000000e+01,,0,,6.94499969e+01,"9997",101635,2.02000008e+01
"21","013","323",10,10,1.00000000e+02,2316,9.22699966e+01,2259,9.75400009e+01,57,2.46000004e+00,194,7.73000002e+00,0,0.00000000e+00,3163,2510,7.93600006e+01,,0,,7.93600006e+01,"9997",356,1.57600002e+01
"21","013","346",4,4,1.00000000e+02,1004,9.34800034e+01,969,9.65100021e+01,35,3.49000001e+00,70,6.51999998e+00,0,0.00000000e+00,1385,1074,7.75500031e+01,,0,,7.75500031e+01,"9997",150,1.54799995e+01
"21","013","351",210,204,9.71399994e+01,47627,9.33399963e+01,46067,9.67200012e+01,1560,3.27999997e+00,3355,6.57999992e+00,44,9.00000036e-02,73113,51026,6.97900009e+01,,0,,7.18600006e+01,"9997",10881,2.36200008e+01
"21","013","362",15,15,1.00000000e+02,3562,9.56999969e+01,3303,9.27300034e+01,259,7.26999998e+00,160,4.30000019e+00,0,0.00000000e+00,4945,3722,7.52699966e+01,,0,,7.52699966e+01,"9997",549,1.66200008e+01
"21","013","365",13,12,9.23099976e+01,2879,9.45500031e+01,2777,9.64599991e+01,102,3.53999996e+00,166,5.44999981e+00,0,0.00000000e+00,4225,3045,7.20699997e+01,,0,,7.85800018e+01,"9997",483,1.73899994e+01
"21","013","366",0,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"21","013","369",3,3,1.00000000e+02,655,9.41100006e+01,623,9.51100006e+01,32,4.88999987e+00,41,5.88999987e+00,0,0.00000000e+00,883,696,7.88199997e+01,,0,,7.88199997e+01,"9997",70,1.12399998e+01
"21","013","376",3,3,1.00000000e+02,686,9.87099991e+01,630,9.18399963e+01,56,8.15999985e+00,9,1.28999996e+00,0,0.00000000e+00,846,695,8.21500015e+01,,0,,8.21500015e+01,"9997",98,1.55600004e+01
"21","013","999",2989,2910,9.73600006e+01,672815,9.49899979e+01,654315,9.72500000e+01,18500,2.75000000e+00,35072,4.94999981e+00,440,5.99999987e-02,1032448,708327,6.86100006e+01,,0,,7.04599991e+01,"9997",133086,2.03400002e+01
"21","016","003",2,2,1.00000000e+02,207,9.80999985e+01,202,9.75800018e+01,5,2.42000008e+00,4,1.89999998e+00,0,0.00000000e+00,360,211,5.86100006e+01,,0,,5.86100006e+01,"9997",13,6.44000006e+00
"21","016","009",3,3,1.00000000e+02,663,9.86600037e+01,569,8.58199997e+01,94,1.41800003e+01,9,1.34000003e+00,0,0.00000000e+00,924,672,7.27300034e+01,,0,,7.27300034e+01,"9997",0,0.00000000e+00
"21","016","021",6,6,1.00000000e+02,1274,9.58600006e+01,1199,9.41100006e+01,75,5.88999987e+00,55,4.13999987e+00,0,0.00000000e+00,1817,1329,7.31399994e+01,,0,,7.31399994e+01,"9997",235,1.96000004e+01
"21","016","050",1,1,1.00000000e+02,195,9.84800034e+01,195,1.00000000e+02,0,0.00000000e+00,3,1.51999998e+00,0,0.00000000e+00,276,198,7.17399979e+01,,0,,7.17399979e+01,"9997",10,5.13000011e+00
"21","016","066",40,40,1.00000000e+02,9239,9.54800034e+01,8920,9.65500031e+01,319,3.45000005e+00,434,4.48999977e+00,3,2.99999993e-02,13781,9676,7.02099991e+01,,0,,7.02099991e+01,"9997",1233,1.38199997e+01
"21","016","069",1,1,1.00000000e+02,82,9.42500000e+01,78,9.51200027e+01,4,4.88000011e+00,5,5.75000000e+00,0,0.00000000e+00,114,87,7.63199997e+01,,0,,7.63199997e+01,"9997",5,6.40999985e+00
"21","016","072",1,1,1.00000000e+02,179,9.62399979e+01,174,9.72099991e+01,5,2.78999996e+00,7,3.75999999e+00,0,0.00000000e+00,324,186,5.74099998e+01,,0,,5.74099998e+01,"9997",17,9.77000046e+00
"21","016","076",1,1,1.00000000e+02,102,9.90299988e+01,100,9.80400009e+01,2,1.96000004e+00,1,9.70000029e-01,0,0.00000000e+00,129,103,7.98399963e+01,,0,,7.98399963e+01,"9997",3,3.00000000e+00
"21","016","082",3,3,1.00000000e+02,575,9.55100021e+01,553,9.61699982e+01,22,3.82999992e+00,27,4.48999977e+00,0,0.00000000e+00,820,602,7.34100037e+01,,0,,7.34100037e+01,"9997",46,8.31999969e+00
"21","016","084",1,1,1.00000000e+02,124,9.46600037e+01,118,9.51600037e+01,6,4.84000015e+00,7,5.34000015e+00,0,0.00000000e+00,232,131,5.64700012e+01,,0,,5.64700012e+01,"9997",11,9.31999969e+00
"21","016","093",1,1,1.00000000e+02,230,9.70500031e+01,212,9.21699982e+01,18,7.82999992e+00,7,2.95000005e+00,0,0.00000000e+00,327,237,7.24800034e+01,,0,,7.24800034e+01,"9997",19,8.96000004e+00
"21","016","149",8,7,8.75000000e+01,1619,9.95100021e+01,1450,8.95599976e+01,169,1.04399996e+01,8,4.90000010e-01,0,0.00000000e+00,2603,1627,6.25000000e+01,,0,,7.22500000e+01,"9997",136,9.38000011e+00
"21","016","151",3,3,1.00000000e+02,404,9.41699982e+01,385,9.53000031e+01,19,4.69999981e+00,25,5.82999992e+00,0,0.00000000e+00,705,429,6.08499985e+01,,0,,6.08499985e+01,"9997",65,1.68799992e+01
"21","016","166",1,1,1.00000000e+02,100,1.00000000e+02,95,9.50000000e+01,5,5.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,185,100,5.40499992e+01,,0,,5.40499992e+01,"9997",15,1.57900000e+01
"21","016","168",1,1,1.00000000e+02,57,1.00000000e+02,55,9.64899979e+01,2,3.50999999e+00,0,0.00000000e+00,0,0.00000000e+00,87,57,6.55199966e+01,,0,,6.55199966e+01,"9997",2,3.64000010e+00
"21","016","172",1,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,292,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"21","016","175",1,1,1.00000000e+02,230,9.50400009e+01,215,9.34800034e+01,15,6.51999998e+00,12,4.96000004e+00,0,0.00000000e+00,325,242,7.44599991e+01,,0,,7.44599991e+01,"9997",36,1.67399998e+01
"21","016","183",1,1,1.00000000e+02,73,9.86500015e+01,68,9.31500015e+01,5,6.84999990e+00,1,1.35000002e+00,0,0.00000000e+00,117,74,6.32500000e+01,,0,,6.32500000e+01,"9997",3,4.40999985e+00
"21","016","186",2,2,1.00000000e+02,402,9.61699982e+01,393,9.77600021e+01,9,2.24000001e+00,16,3.82999992e+00,0,0.00000000e+00,514,418,8.13199997e+01,,0,,8.13199997e+01,"9997",46,1.16999998e+01
"21","016","219",6,6,1.00000000e+02,1212,8.99800034e+01,1145,9.44700012e+01,67,5.53000021e+00,135,1.00200005e+01,0,0.00000000e+00,1996,1347,6.74800034e+01,,0,,6.74800034e+01,"9997",204,1.78199997e+01
"21","016","220",2,2,1.00000000e+02,294,9.83300018e+01,278,9.45599976e+01,16,5.44000006e+00,5,1.66999996e+00,0,0.00000000e+00,402,299,7.43799973e+01,,0,,7.43799973e+01,"9997",36,1.29499998e+01
"21","016","222",2,2,1.00000000e+02,251,9.50800018e+01,246,9.80100021e+01,5,1.99000001e+00,13,4.92000008e+00,0,0.00000000e+00,369,264,7.15400009e+01,,0,,7.15400009e+01,"9997",24,9.76000023e+00
"21","016","231",1,1,1.00000000e+02,149,1.00000000e+02,140,9.39599991e+01,9,6.03999996e+00,0,0.00000000e+00,0,0.00000000e+00,175,149,8.51399994e+01,,0,,8.51399994e+01,"9997",25,1.78600006e+01
"21","016","233",2,2,1.00000000e+02,272,1.00000000e+02,242,8.89700012e+01,30,1.10299997e+01,0,0.00000000e+00,0,0.00000000e+00,394,272,6.90400009e+01,,0,,6.90400009e+01,"9997",22,9.09000015e+00
"21","016","243",1,1,1.00000000e+02,102,1.00000000e+02,100,9.80400009e+01,2,1.96000004e+00,0,0.00000000e+00,0,0.00000000e+00,132,102,7.72699966e+01,,0,,7.72699966e+01,"9997",4,4.00000000e+00
"21","016","281",37,33,8.91900024e+01,7158,9.43700027e+01,6769,9.45699997e+01,389,5.42999983e+00,427,5.63000011e+00,0,0.00000000e+00,12846,7585,5.90499992e+01,,0,,6.62900009e+01,"9997",985,1.45500002e+01
"21","016","289",21,21,1.00000000e+02,5017,9.39300003e+01,4777,9.52200012e+01,240,4.78000021e+00,324,6.07000017e+00,0,0.00000000e+00,7042,5341,7.58399963e+01,,0,,7.58399963e+01,"9997",894,1.87099991e+01
"21","016","316",1,1,1.00000000e+02,96,9.79599991e+01,96,1.00000000e+02,0,0.00000000e+00,2,2.03999996e+00,0,0.00000000e+00,121,98,8.09899979e+01,,0,,8.09899979e+01,"9997",10,1.04200001e+01
"21","016","324",3,3,1.00000000e+02,720,9.87699966e+01,668,9.27799988e+01,52,7.21999979e+00,9,1.23000002e+00,0,0.00000000e+00,1029,729,7.08499985e+01,,0,,7.08499985e+01,"9997",80,1.19799995e+01
"21","016","326",16,16,1.00000000e+02,3867,9.60299988e+01,3583,9.26600037e+01,284,7.34000015e+00,160,3.97000003e+00,0,0.00000000e+00,5574,4027,7.22500000e+01,,0,,7.22500000e+01,"9997",610,1.70200005e+01
"21","016","357",4,4,1.00000000e+02,463,9.50699997e+01,452,9.76200027e+01,11,2.38000011e+00,23,4.71999979e+00,1,2.09999993e-01,566,487,8.60400009e+01,,0,,8.60400009e+01,"9997",114,2.52199993e+01
"21","016","358",8,8,1.00000000e+02,2019,9.39499969e+01,1845,9.13799973e+01,174,8.61999989e+00,130,6.05000019e+00,0,0.00000000e+00,2787,2149,7.71100006e+01,,0,,7.71100006e+01,"9997",243,1.31700001e+01
"21","016","999",182,176,9.66999969e+01,37375,9.52799988e+01,35322,9.45100021e+01,2053,5.48999977e+00,1849,4.71000004e+00,4,9.99999978e-03,57365,39228,6.83799973e+01,,0,,7.09100037e+01,"9997",5196,1.47100000e+01
"21","017","007",11,7,6.36399994e+01,1092,9.38099976e+01,1050,9.61500015e+01,42,3.84999990e+00,72,6.19000006e+00,0,0.00000000e+00,3171,1164,3.67099991e+01,,0,,6.44899979e+01,"9997",56,5.32999992e+00
"21","017","038",1,1,1.00000000e+02,267,9.81600037e+01,265,9.92500000e+01,2,7.50000000e-01,5,1.84000003e+00,0,0.00000000e+00,345,272,7.88399963e+01,,0,,7.88399963e+01,"9997",12,4.53000021e+00
"21","017","077",2,2,1.00000000e+02,277,1.00000000e+02,268,9.67500000e+01,9,3.25000000e+00,0,0.00000000e+00,0,0.00000000e+00,416,277,6.65899963e+01,,0,,6.65899963e+01,"9997",9,3.35999990e+00
"21","017","165",2,2,1.00000000e+02,393,9.80000000e+01,374,9.51699982e+01,19,4.82999992e+00,8,2.00000000e+00,0,0.00000000e+00,500,401,8.01999969e+01,,0,,8.01999969e+01,"9997",38,1.01599998e+01
"21","017","265",25,25,1.00000000e+02,4600,9.39000015e+01,4365,9.48899994e+01,235,5.11000013e+00,299,6.09999990e+00,0,0.00000000e+00,7350,4899,6.66500015e+01,,0,,6.66500015e+01,"9997",476,1.08999996e+01
"21","017","290",43,42,9.76699982e+01,9445,9.35999985e+01,8998,9.52699966e+01,447,4.73000002e+00,645,6.38999987e+00,1,9.99999978e-03,14659,10091,6.88399963e+01,,0,,7.00299988e+01,"9997",1383,1.53699999e+01
"21","017","999",84,79,9.40500031e+01,16074,9.39800034e+01,15320,9.53099976e+01,754,4.69000006e+00,1029,6.01999998e+00,1,9.99999978e-03,26441,17104,6.46900024e+01,,0,,6.89000015e+01,"9997",2022,1.31999998e+01
"21","018","016",5,5,1.00000000e+02,1137,9.40400009e+01,1108,9.74499969e+01,29,2.54999995e+00,72,5.96000004e+00,0,0.00000000e+00,1552,1209,7.79000015e+01,,0,,7.79000015e+01,"9997",93,8.39000034e+00
"21","018","026",14,14,1.00000000e+02,3037,9.18399963e+01,2893,9.52600021e+01,144,4.73999977e+00,270,8.15999985e+00,0,0.00000000e+00,4517,3307,7.32099991e+01,,0,,7.32099991e+01,"9997",434,1.50000000e+01
"21","018","031",5,5,1.00000000e+02,1051,9.70500031e+01,1007,9.58099976e+01,44,4.19000006e+00,32,2.95000005e+00,0,0.00000000e+00,1439,1083,7.52600021e+01,,0,,7.52600021e+01,"9997",95,9.43000031e+00
"21","018","057",1,1,1.00000000e+02,149,1.00000000e+02,145,9.73199997e+01,4,2.68000007e+00,0,0.00000000e+00,0,0.00000000e+00,177,149,8.41800003e+01,,0,,8.41800003e+01,"9997",5,3.45000005e+00
"21","018","064",8,8,1.00000000e+02,2104,9.91999969e+01,1881,8.94000015e+01,223,1.06000004e+01,17,8.00000012e-01,0,0.00000000e+00,2698,2121,7.86100006e+01,,0,,7.86100006e+01,"9997",162,8.60999966e+00
"21","018","085",42,42,1.00000000e+02,9287,9.20800018e+01,8808,9.48399963e+01,479,5.15999985e+00,799,7.92000008e+00,0,0.00000000e+00,14472,10086,6.96900024e+01,,0,,6.96900024e+01,"9997",1641,1.86299992e+01
"21","018","099",7,7,1.00000000e+02,1496,9.32099991e+01,1373,9.17799988e+01,123,8.22000027e+00,109,6.78999996e+00,0,0.00000000e+00,2335,1605,6.87399979e+01,,0,,6.87399979e+01,"9997",274,1.99599991e+01
"21","018","100",5,5,1.00000000e+02,1142,9.39100037e+01,1096,9.59700012e+01,46,4.03000021e+00,74,6.09000015e+00,0,0.00000000e+00,1561,1216,7.79000015e+01,,0,,7.79000015e+01,"9997",159,1.45100002e+01
"21","018","131",7,7,1.00000000e+02,1636,9.57300034e+01,1521,9.29700012e+01,115,7.03000021e+00,73,4.26999998e+00,0,0.00000000e+00,2340,1709,7.30299988e+01,,0,,7.30299988e+01,"9997",175,1.15100002e+01
"21","018","133",50,50,1.00000000e+02,11947,9.40400009e+01,11499,9.62500000e+01,448,3.75000000e+00,757,5.96000004e+00,0,0.00000000e+00,17327,12704,7.33199997e+01,,0,,7.33199997e+01,"9997",1544,1.34300003e+01
"21","018","139",3,3,1.00000000e+02,623,9.51100006e+01,598,9.59899979e+01,25,4.01000023e+00,32,4.88999987e+00,0,0.00000000e+00,830,655,7.89199982e+01,,0,,7.89199982e+01,"9997",56,9.35999966e+00
"21","018","182",2,2,1.00000000e+02,287,9.50299988e+01,281,9.79100037e+01,6,2.08999991e+00,15,4.96999979e+00,0,0.00000000e+00,393,302,7.68399963e+01,,0,,7.68399963e+01,"9997",14,4.98000002e+00
"21","018","196",4,4,1.00000000e+02,1011,9.71200027e+01,934,9.23799973e+01,77,7.61999989e+00,30,2.88000011e+00,0,0.00000000e+00,1331,1041,7.82099991e+01,,0,,7.82099991e+01,"9997",56,6.00000000e+00
"21","018","205",15,15,1.00000000e+02,3824,9.68300018e+01,3503,9.16100006e+01,321,8.39000034e+00,125,3.17000008e+00,0,0.00000000e+00,5195,3949,7.60199966e+01,,0,,7.60199966e+01,"9997",771,2.20100002e+01
"21","018","221",6,6,1.00000000e+02,1359,9.26999969e+01,1311,9.64700012e+01,48,3.52999997e+00,107,7.30000019e+00,0,0.00000000e+00,1919,1466,7.63899994e+01,,0,,7.63899994e+01,"9997",196,1.49499998e+01
"21","018","253",0,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"21","018","283",1,1,1.00000000e+02,61,8.59199982e+01,56,9.18000031e+01,5,8.19999981e+00,10,1.40799999e+01,0,0.00000000e+00,88,71,8.06800003e+01,,0,,8.06800003e+01,"9997",5,8.93000031e+00
"21","018","284",3,3,1.00000000e+02,547,9.53000031e+01,517,9.45199966e+01,30,5.48000002e+00,27,4.69999981e+00,0,0.00000000e+00,715,574,8.02799988e+01,,0,,8.02799988e+01,"9997",48,9.27999973e+00
"21","018","286",23,23,1.00000000e+02,5756,9.43899994e+01,5400,9.38199997e+01,356,6.17999983e+00,342,5.61000013e+00,0,0.00000000e+00,8045,6098,7.58000031e+01,,0,,7.58000031e+01,"9997",644,1.19300003e+01
"21","018","373",3,3,1.00000000e+02,600,1.00000000e+02,508,8.46699982e+01,92,1.53299999e+01,0,0.00000000e+00,0,0.00000000e+00,824,600,7.28199997e+01,,0,,7.28199997e+01,"9997",78,1.53500004e+01
"21","018","375",1,1,1.00000000e+02,71,9.46699982e+01,71,1.00000000e+02,0,0.00000000e+00,4,5.32999992e+00,0,0.00000000e+00,96,75,7.81299973e+01,,0,,7.81299973e+01,"9997",0,0.00000000e+00
"21","018","377",0,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"21","018","501",1,1,1.00000000e+02,131,1.00000000e+02,114,8.70199966e+01,17,1.29799995e+01,0,0.00000000e+00,0,0.00000000e+00,155,131,8.45199966e+01,,0,,8.45199966e+01,"9997",6,5.26000023e+00
"21","018","999",206,206,1.00000000e+02,47256,9.42300034e+01,44624,9.44300003e+01,2632,5.57000017e+00,2895,5.76999998e+00,0,0.00000000e+00,68009,50151,7.37399979e+01,,0,,7.37399979e+01,"9997",6522,1.46199999e+01
"21","019","012",1,1,1.00000000e+02,110,1.00000000e+02,99,9.00000000e+01,11,1.00000000e+01,0,0.00000000e+00,0,0.00000000e+00,142,110,7.74599991e+01,,0,,7.74599991e+01,"9997",7,7.07000017e+00
"21","019","063",2,2,1.00000000e+02,256,9.51699982e+01,249,9.72699966e+01,7,2.73000002e+00,13,4.82999992e+00,0,0.00000000e+00,390,269,6.89700012e+01,,0,,6.89700012e+01,"9997",25,1.00400000e+01
"21","019","075",2,2,1.00000000e+02,432,9.93099976e+01,432,1.00000000e+02,0,0.00000000e+00,3,6.89999998e-01,0,0.00000000e+00,551,435,7.89499969e+01,,0,,7.89499969e+01,"9997",4,9.30000007e-01
"21","019","117",1,1,1.00000000e+02,51,9.27300034e+01,49,9.60800018e+01,2,3.92000008e+00,4,7.26999998e+00,0,0.00000000e+00,68,55,8.08799973e+01,,0,,8.08799973e+01,"9997",2,4.07999992e+00
"21","019","140",14,14,1.00000000e+02,3539,9.59100037e+01,3368,9.51699982e+01,171,4.82999992e+00,150,4.07000017e+00,1,2.99999993e-02,4813,3690,7.66699982e+01,,0,,7.66699982e+01,"9997",374,1.11000004e+01
"21","019","167",1,1,1.00000000e+02,85,1.00000000e+02,82,9.64700012e+01,3,3.52999997e+00,0,0.00000000e+00,0,0.00000000e+00,127,85,6.69300003e+01,,0,,6.69300003e+01,"9997",6,7.32000017e+00
"21","019","169",7,7,1.00000000e+02,1262,8.89400024e+01,1201,9.51699982e+01,61,4.82999992e+00,157,1.10600004e+01,0,0.00000000e+00,1999,1419,7.09899979e+01,,0,,7.09899979e+01,"9997",164,1.36599998e+01
"21","019","174",2,2,1.00000000e+02,249,9.57699966e+01,239,9.59800034e+01,10,4.01999998e+00,11,4.23000002e+00,0,0.00000000e+00,361,260,7.20199966e+01,,0,,7.20199966e+01,"9997",16,6.69000006e+00
"21","019","208",5,5,1.00000000e+02,1071,9.74499969e+01,1010,9.43000031e+01,61,5.69999981e+00,28,2.54999995e+00,0,0.00000000e+00,1521,1099,7.22600021e+01,,0,,7.22600021e+01,"9997",127,1.25699997e+01
"21","019","227",2,2,1.00000000e+02,225,9.45400009e+01,211,9.37799988e+01,14,6.21999979e+00,13,5.46000004e+00,0,0.00000000e+00,377,238,6.31300011e+01,,0,,6.31300011e+01,"9997",19,9.00000000e+00
"21","019","236",2,2,1.00000000e+02,403,9.64100037e+01,389,9.65299988e+01,14,3.47000003e+00,15,3.58999991e+00,0,0.00000000e+00,580,418,7.20699997e+01,,0,,7.20699997e+01,"9997",34,8.73999977e+00
"21","019","258",2,2,1.00000000e+02,382,9.18300018e+01,360,9.42399979e+01,22,5.76000023e+00,34,8.17000008e+00,0,0.00000000e+00,575,416,7.23499985e+01,,0,,7.23499985e+01,"9997",50,1.38900003e+01
"21","019","277",1,1,1.00000000e+02,72,9.47399979e+01,71,9.86100006e+01,1,1.38999999e+00,4,5.26000023e+00,0,0.00000000e+00,104,76,7.30800018e+01,,0,,7.30800018e+01,"9997",13,1.83099995e+01
"21","019","297",59,59,1.00000000e+02,12870,9.44899979e+01,11899,9.24599991e+01,971,7.53999996e+00,751,5.51000023e+00,0,0.00000000e+00,20176,13621,6.75100021e+01,,0,,6.75100021e+01,"9997",2225,1.87000008e+01
"21","019","301",2,2,1.00000000e+02,481,9.89700012e+01,476,9.89599991e+01,5,1.03999996e+00,5,1.02999997e+00,0,0.00000000e+00,572,486,8.49700012e+01,,0,,8.49700012e+01,"9997",10,2.09999990e+00
"21","019","322",2,2,1.00000000e+02,293,9.76699982e+01,282,9.62500000e+01,11,3.75000000e+00,7,2.32999992e+00,0,0.00000000e+00,379,300,7.91600037e+01,,0,,7.91600037e+01,"9997",17,6.03000021e+00
"21","019","343",4,4,1.00000000e+02,728,9.56600037e+01,688,9.45100021e+01,40,5.48999977e+00,33,4.34000015e+00,0,0.00000000e+00,1065,761,7.14599991e+01,,0,,7.14599991e+01,"9997",78,1.13400002e+01
"21","019","344",7,7,1.00000000e+02,1339,9.23399963e+01,1245,9.29800034e+01,94,7.01999998e+00,111,7.65999985e+00,0,0.00000000e+00,2001,1450,7.24599991e+01,,0,,7.24599991e+01,"9997",201,1.61399994e+01
"21","019","999",116,116,1.00000000e+02,23848,9.46800003e+01,22350,9.37200012e+01,1498,6.28000021e+00,1339,5.32000017e+00,1,0.00000000e+00,35801,25188,7.03600006e+01,,0,,7.03600006e+01,"9997",3446,1.54200001e+01
"21","020","006",2,2,1.00000000e+02,451,9.07399979e+01,434,9.62300034e+01,17,3.76999998e+00,46,9.26000023e+00,0,0.00000000e+00,626,497,7.93899994e+01,,0,,7.93899994e+01,"9997",77,1.77399998e+01
"21","020","049",72,71,9.86100006e+01,17035,9.45800018e+01,16472,9.66999969e+01,563,3.29999995e+00,975,5.40999985e+00,1,9.99999978e-03,25092,18011,7.17799988e+01,,0,,7.28000031e+01,"9997",3992,2.42399998e+01
"21","020","051",41,41,1.00000000e+02,9829,9.39800034e+01,9084,9.24199982e+01,745,7.57999992e+00,630,6.01999998e+00,0,0.00000000e+00,14232,10459,7.34899979e+01,,0,,7.34899979e+01,"9997",1543,1.69899998e+01
